"Var1","Freq","cond.prob","prior"
"brooks",1,0.000111080255484588,0.159598214285714
"brother",1,0.000111080255484588,0.159598214285714
"brothers",1,0.000111080255484588,0.159598214285714
"brought",2,0.000166620383226881,0.159598214285714
"broward",1,0.000111080255484588,0.159598214285714
"brown",1,0.000111080255484588,0.159598214285714
"browns",1,0.000111080255484588,0.159598214285714
"bruce",3,0.000222160510969175,0.159598214285714
"bubble",1,0.000111080255484588,0.159598214285714
"buchanan",1,0.000111080255484588,0.159598214285714
"budget",37,0.00211052485420716,0.159598214285714
"budgets",1,0.000111080255484588,0.159598214285714
"build",3,0.000222160510969175,0.159598214285714
"building",1,0.000111080255484588,0.159598214285714
"bulbs",3,0.000222160510969175,0.159598214285714
"bullets",1,0.000111080255484588,0.159598214285714
"bullion",1,0.000111080255484588,0.159598214285714
"bullying",1,0.000111080255484588,0.159598214285714
"burden",1,0.000111080255484588,0.159598214285714
"bureaucracy",1,0.000111080255484588,0.159598214285714
"bureaucrats",3,0.000222160510969175,0.159598214285714
"burke",3,0.000222160510969175,0.159598214285714
"burma",1,0.000111080255484588,0.159598214285714
"burn",1,0.000111080255484588,0.159598214285714
"burst",1,0.000111080255484588,0.159598214285714
"bus",1,0.000111080255484588,0.159598214285714
"buses",1,0.000111080255484588,0.159598214285714
"bush",17,0.000999722299361289,0.159598214285714
"bushes",1,0.000111080255484588,0.159598214285714
"bushs",3,0.000222160510969175,0.159598214285714
"business",7,0.00044432102193835,0.159598214285714
"businesses",5,0.000333240766453763,0.159598214285714
"businessmen",1,0.000111080255484588,0.159598214285714
"buyers",1,0.000111080255484588,0.159598214285714
"buzzer",1,0.000111080255484588,0.159598214285714
"cage",1,0.000111080255484588,0.159598214285714
"cahoots",1,0.000111080255484588,0.159598214285714
"caliber",1,0.000111080255484588,0.159598214285714
"california",3,0.000222160510969175,0.159598214285714
"californias",2,0.000166620383226881,0.159598214285714
"called",9,0.000555401277422938,0.159598214285714
"calligraphers",1,0.000111080255484588,0.159598214285714
"calling",1,0.000111080255484588,0.159598214285714
"calls",3,0.000222160510969175,0.159598214285714
"camera",1,0.000111080255484588,0.159598214285714
"cameras",1,0.000111080255484588,0.159598214285714
"campaign",16,0.000944182171618995,0.159598214285714
"campaigned",1,0.000111080255484588,0.159598214285714
"campaigning",1,0.000111080255484588,0.159598214285714
"campbell",1,0.000111080255484588,0.159598214285714
"canada",2,0.000166620383226881,0.159598214285714
"canadian",1,0.000111080255484588,0.159598214285714
"canceled",2,0.000166620383226881,0.159598214285714
"cancer",1,0.000111080255484588,0.159598214285714
"cancers",1,0.000111080255484588,0.159598214285714
"candidacy",1,0.000111080255484588,0.159598214285714
"candidate",13,0.000777561788392113,0.159598214285714
"candidates",4,0.000277700638711469,0.159598214285714
"candidateterri",1,0.000111080255484588,0.159598214285714
"cantera",1,0.000111080255484588,0.159598214285714
"cantor",1,0.000111080255484588,0.159598214285714
"cap",4,0.000277700638711469,0.159598214285714
"capabilities",1,0.000111080255484588,0.159598214285714
"capability",1,0.000111080255484588,0.159598214285714
"capita",3,0.000222160510969175,0.159598214285714
"capital",3,0.000222160510969175,0.159598214285714
"capitals",1,0.000111080255484588,0.159598214285714
"capitol",2,0.000166620383226881,0.159598214285714
"caps",1,0.000111080255484588,0.159598214285714
"captured",1,0.000111080255484588,0.159598214285714
"captures",1,0.000111080255484588,0.159598214285714
"carbon",1,0.000111080255484588,0.159598214285714
"card",6,0.000388780894196057,0.159598214285714
"cardson",1,0.000111080255484588,0.159598214285714
"care",68,0.00383226881421827,0.159598214285714
"career",3,0.000222160510969175,0.159598214285714
"careers",1,0.000111080255484588,0.159598214285714
"carl",1,0.000111080255484588,0.159598214285714
"carlos",2,0.000166620383226881,0.159598214285714
"carnahan",1,0.000111080255484588,0.159598214285714
"carol",1,0.000111080255484588,0.159598214285714
"carolina",4,0.000277700638711469,0.159598214285714
"carolinas",1,0.000111080255484588,0.159598214285714
"carry",4,0.000277700638711469,0.159598214285714
"cars",3,0.000222160510969175,0.159598214285714
"cartel",1,0.000111080255484588,0.159598214285714
"cartels",1,0.000111080255484588,0.159598214285714
"carter",2,0.000166620383226881,0.159598214285714
"carved",1,0.000111080255484588,0.159598214285714
"cash",4,0.000277700638711469,0.159598214285714
"casinos",1,0.000111080255484588,0.159598214285714
"cassidy",1,0.000111080255484588,0.159598214285714
"cast",4,0.000277700638711469,0.159598214285714
"casting",1,0.000111080255484588,0.159598214285714
"castro",1,0.000111080255484588,0.159598214285714
"casualties",1,0.000111080255484588,0.159598214285714
"catch",1,0.000111080255484588,0.159598214285714
"caught",1,0.000111080255484588,0.159598214285714
"causing",1,0.000111080255484588,0.159598214285714
"caution",1,0.000111080255484588,0.159598214285714
"cbo",2,0.000166620383226881,0.159598214285714
"cdc",2,0.000166620383226881,0.159598214285714
"ceiling",1,0.000111080255484588,0.159598214285714
"celebrate",1,0.000111080255484588,0.159598214285714
"cell",2,0.000166620383226881,0.159598214285714
"center",2,0.000166620383226881,0.159598214285714
"centerpiece",1,0.000111080255484588,0.159598214285714
"centers",3,0.000222160510969175,0.159598214285714
"central",1,0.000111080255484588,0.159598214285714
"cents",4,0.000277700638711469,0.159598214285714
"century",3,0.000222160510969175,0.159598214285714
"ceo",2,0.000166620383226881,0.159598214285714
"ceos",2,0.000166620383226881,0.159598214285714
"ceremony",1,0.000111080255484588,0.159598214285714
"certificates",1,0.000111080255484588,0.159598214285714
"chairman",2,0.000166620383226881,0.159598214285714
"chairs",1,0.000111080255484588,0.159598214285714
"chairwoman",1,0.000111080255484588,0.159598214285714
"challenge",1,0.000111080255484588,0.159598214285714
"challenger",2,0.000166620383226881,0.159598214285714
"challenges",1,0.000111080255484588,0.159598214285714
"champion",2,0.000166620383226881,0.159598214285714
"championship",1,0.000111080255484588,0.159598214285714
"championships",1,0.000111080255484588,0.159598214285714
"chance",1,0.000111080255484588,0.159598214285714
"change",6,0.000388780894196057,0.159598214285714
"changed",5,0.000333240766453763,0.159598214285714
"charge",6,0.000388780894196057,0.159598214285714
"charges",2,0.000166620383226881,0.159598214285714
"charity",1,0.000111080255484588,0.159598214285714
"charles",1,0.000111080255484588,0.159598214285714
"charlie",4,0.000277700638711469,0.159598214285714
"cheap",1,0.000111080255484588,0.159598214285714
"cheaper",1,0.000111080255484588,0.159598214285714
"check",5,0.000333240766453763,0.159598214285714
"checks",1,0.000111080255484588,0.159598214285714
"chemical",1,0.000111080255484588,0.159598214285714
"chi",1,0.000111080255484588,0.159598214285714
"chief",2,0.000166620383226881,0.159598214285714
"child",11,0.000666481532907526,0.159598214285714
"childhood",4,0.000277700638711469,0.159598214285714
"children",13,0.000777561788392113,0.159598214285714
"childrens",1,0.000111080255484588,0.159598214285714
"childs",1,0.000111080255484588,0.159598214285714
"china",13,0.000777561788392113,0.159598214285714
"chinas",1,0.000111080255484588,0.159598214285714
"chinese",1,0.000111080255484588,0.159598214285714
"choice",3,0.000222160510969175,0.159598214285714
"choose",1,0.000111080255484588,0.159598214285714
"chose",2,0.000166620383226881,0.159598214285714
"chris",4,0.000277700638711469,0.159598214285714
"christian",2,0.000166620383226881,0.159598214285714
"christians",1,0.000111080255484588,0.159598214285714
"christie",4,0.000277700638711469,0.159598214285714
"christmas",2,0.000166620383226881,0.159598214285714
"chuck",2,0.000166620383226881,0.159598214285714
"church",2,0.000166620383226881,0.159598214285714
"cicilline",2,0.000166620383226881,0.159598214285714
"cigars",1,0.000111080255484588,0.159598214285714
"circumstance",1,0.000111080255484588,0.159598214285714
"circumstances",1,0.000111080255484588,0.159598214285714
"citation",1,0.000111080255484588,0.159598214285714
"citations",1,0.000111080255484588,0.159598214285714
"cities",1,0.000111080255484588,0.159598214285714
"citizens",3,0.000222160510969175,0.159598214285714
"citizenship",4,0.000277700638711469,0.159598214285714
"city",19,0.00111080255484588,0.159598214285714
"citys",2,0.000166620383226881,0.159598214285714
"civil",4,0.000277700638711469,0.159598214285714
"claim",1,0.000111080255484588,0.159598214285714
"claims",4,0.000277700638711469,0.159598214285714
"clarke",1,0.000111080255484588,0.159598214285714
"class",17,0.000999722299361289,0.159598214285714
"classes",1,0.000111080255484588,0.159598214285714
"clause",1,0.000111080255484588,0.159598214285714
"clean",2,0.000166620383226881,0.159598214285714
"client",1,0.000111080255484588,0.159598214285714
"climate",4,0.000277700638711469,0.159598214285714
"climates",1,0.000111080255484588,0.159598214285714
"clinics",3,0.000222160510969175,0.159598214285714
"clinton",37,0.00211052485420716,0.159598214285714
"clintons",5,0.000333240766453763,0.159598214285714
"clip",1,0.000111080255484588,0.159598214285714
"closed",2,0.000166620383226881,0.159598214285714
"closer",1,0.000111080255484588,0.159598214285714
"closest",1,0.000111080255484588,0.159598214285714
"closing",1,0.000111080255484588,0.159598214285714
"closure",1,0.000111080255484588,0.159598214285714
"cloture",1,0.000111080255484588,0.159598214285714
"club",2,0.000166620383226881,0.159598214285714
"clubs",1,0.000111080255484588,0.159598214285714
"cnbc",1,0.000111080255484588,0.159598214285714
"cnn",1,0.000111080255484588,0.159598214285714
"coal",5,0.000333240766453763,0.159598214285714
"coalition",1,0.000111080255484588,0.159598214285714
"coast",2,0.000166620383226881,0.159598214285714
"coca",1,0.000111080255484588,0.159598214285714
"cocaine",1,0.000111080255484588,0.159598214285714
"code",2,0.000166620383226881,0.159598214285714
"coffman",1,0.000111080255484588,0.159598214285714
"cola",1,0.000111080255484588,0.159598214285714
"cold",1,0.000111080255484588,0.159598214285714
"collapsed",1,0.000111080255484588,0.159598214285714
"collect",1,0.000111080255484588,0.159598214285714
"collective",1,0.000111080255484588,0.159598214285714
"college",10,0.000610941405165232,0.159598214285714
"colleges",5,0.000333240766453763,0.159598214285714
"colorado",2,0.000166620383226881,0.159598214285714
"columbia",1,0.000111080255484588,0.159598214285714
"combat",2,0.000166620383226881,0.159598214285714
"combatants",1,0.000111080255484588,0.159598214285714
"combined",6,0.000388780894196057,0.159598214285714
"cometh",1,0.000111080255484588,0.159598214285714
"coming",4,0.000277700638711469,0.159598214285714
"commanders",1,0.000111080255484588,0.159598214285714
"commerce",1,0.000111080255484588,0.159598214285714
"commercial",2,0.000166620383226881,0.159598214285714
"commission",4,0.000277700638711469,0.159598214285714
"commissioner",1,0.000111080255484588,0.159598214285714
"commit",2,0.000166620383226881,0.159598214285714
"committed",1,0.000111080255484588,0.159598214285714
"committee",2,0.000166620383226881,0.159598214285714
"committees",1,0.000111080255484588,0.159598214285714
"common",8,0.000499861149680644,0.159598214285714
"commonwealths",1,0.000111080255484588,0.159598214285714
"communist",2,0.000166620383226881,0.159598214285714
"communities",2,0.000166620383226881,0.159598214285714
"community",5,0.000333240766453763,0.159598214285714
"compact",1,0.000111080255484588,0.159598214285714
"companies",10,0.000610941405165232,0.159598214285714
"company",7,0.00044432102193835,0.159598214285714
"compare",1,0.000111080255484588,0.159598214285714
"compared",2,0.000166620383226881,0.159598214285714
"compete",1,0.000111080255484588,0.159598214285714
